dataset,series,method,replicate,target_false_alarm_rate,threshold,precision,recall,f1,false_alarm_rate,n_alarms,calibrated_threshold
mgab,1,input_norm_control,2,0.23809523809523808,1.1626936918337378,0.04197706042331796,0.2213216957605985,0.07056952589205845,0.23888430239415026,8457,1.959943198624842
mgab,1,input_norm_control,2,0.2857142857142857,1.0697769766402416,0.04316121403232164,0.2730673316708229,0.07454050374404357,0.28629555372095766,10148,1.959943198624842
mgab,1,input_norm_control,2,0.3333333333333333,0.9833081441938702,0.04307432432432432,0.3179551122194514,0.07587027670336209,0.33406062035617407,11840,1.959943198624842
mgab,1,input_norm_control,2,0.38095238095238093,0.9100904256329159,0.04456433375212475,0.3759351620947631,0.0796828543111992,0.38117702559264066,13531,1.959943198624842
mgab,1,input_norm_control,2,0.42857142857142855,0.8390911989763481,0.04408093548810932,0.4183291770573566,0.07975751812670867,0.4290305460549593,15222,1.959943198624842
mgab,1,input_norm_control,2,0.47619047619047616,0.778619607282053,0.04398722951401206,0.46384039900249374,0.08035424991899773,0.47676612808114166,16914,1.959943198624842
mgab,1,input_norm_control,2,0.5238095238095238,0.7239101748591565,0.04412792260145122,0.5118453865336658,0.08125092780444355,0.5243542870621536,18605,1.959943198624842
mgab,1,input_norm_control,2,0.5714285714285714,0.675603008858161,0.044292259939892595,0.5604738154613467,0.08209670791288068,0.5719424460431655,20297,1.959943198624842
mgab,1,input_norm_control,2,0.6190476190476191,0.6235539708877695,0.044660724031289796,0.6122194513715711,0.08324855883350288,0.6193536973699729,21988,1.959943198624842
mgab,1,input_norm_control,2,0.6666666666666666,0.5707308523456049,0.045185810810810814,0.6670822942643392,0.08463850656541687,0.666647010260644,23680,1.959943198624842
mgab,1,input_norm_control,2,0.7142857142857143,0.5230558139578534,0.044933191439044576,0.7107231920199502,0.0845227062094532,0.7144415615048945,25371,1.959943198624842
mgab,1,input_norm_control,2,0.7619047619047619,0.4835609847859814,0.045155568694109825,0.7618453865336658,0.08525779669294635,0.761882297440736,27062,1.959943198624842
mgab,1,input_norm_control,2,0.8095238095238095,0.43240126146520197,0.045524100994644226,0.8160847880299252,0.08623756505698664,0.8092050949404411,28754,1.959943198624842
mgab,1,input_norm_control,2,0.8571428571428571,0.3746291687211851,0.04552471670224996,0.8640897755610972,0.08649255827014883,0.856793253921453,30445,1.959943198624842
mgab,1,input_norm_control,2,0.9047619047619048,0.3176173350775571,0.045835018825652676,0.9183291770573566,0.0873121721347915,0.9041160514211581,32137,1.959943198624842
mgab,1,input_norm_control,2,0.9523809523809523,0.2068463237828837,0.04555397895234717,0.9607231920199502,0.08698351772409123,0.9519695718834769,33828,1.959943198624842
mgab,1,input_norm_control,2,1.0,0.028779168953406042,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,1.959943198624842
mgab,1,esn_residual,3,0.047619047619047616,0.02368482948641315,0.14311058545239502,0.15087281795511223,0.14688922610015173,0.04272319849038802,1691,0.027110013066661054
mgab,1,esn_residual,3,0.09523809523809523,0.02196802923657515,0.09284447072738025,0.19576059850374064,0.12595266746891295,0.09045878051657034,3382,0.027110013066661054
mgab,1,esn_residual,3,0.14285714285714285,0.0209461288728221,0.07765076862435948,0.2456359102244389,0.11799940101826896,0.1379879702795141,5074,0.027110013066661054
mgab,1,esn_residual,3,0.19047619047619047,0.020151258686340157,0.06681448632668145,0.2817955112219451,0.10801768431114829,0.1861363368321736,6765,0.027110013066661054
mgab,1,esn_residual,3,0.23809523809523808,0.019462862037272544,0.06089629892396831,0.321072319201995,0.10237550939270451,0.2341667649486968,8457,0.027110013066661054
mgab,1,esn_residual,3,0.2857142857142857,0.0188481625896344,0.057351202207331496,0.3628428927680798,0.09904697072838665,0.28204977002004955,10148,0.027110013066661054
mgab,1,esn_residual,3,0.3333333333333333,0.018315208228216306,0.05498310810810811,0.40586034912718205,0.09684617673311514,0.3299032904823682,11840,0.027110013066661054
mgab,1,esn_residual,3,0.38095238095238093,0.017823317559475527,0.05284162293991575,0.44576059850374067,0.09448298645523621,0.3778747493808232,13531,0.027110013066661054
mgab,1,esn_residual,3,0.42857142857142855,0.017344586132708173,0.05189856786230456,0.4925187032418953,0.09390229406870321,0.4255218775799033,15222,0.027110013066661054
mgab,1,esn_residual,3,0.47619047619047616,0.016898656394104705,0.05131843443301407,0.5411471321695761,0.09374662490549734,0.4731100365609152,16914,0.027110013066661054
mgab,1,esn_residual,3,0.5238095238095238,0.016446231378338894,0.050362805697393175,0.5841645885286783,0.09273096145281806,0.5209340724141998,18605,0.027110013066661054
mgab,1,esn_residual,3,0.5714285714285714,0.016007562545837573,0.04921909641818988,0.6228179551122195,0.09122871101776175,0.5689939851397571,20297,0.027110013066661054
mgab,1,esn_residual,3,0.6190476190476191,0.015543145756510057,0.0493905766781881,0.6770573566084788,0.09206510681586977,0.6162872980304281,21988,0.027110013066661054
mgab,1,esn_residual,3,0.6666666666666666,0.015056629890210615,0.049197635135135136,0.7263092269326683,0.09215314032589782,0.663845972402406,23680,0.027110013066661054
mgab,1,esn_residual,3,0.7142857142857143,0.014602251422175527,0.04867762405896496,0.7699501246882793,0.09156626506024097,0.7116405236466564,25371,0.027110013066661054
mgab,1,esn_residual,3,0.7619047619047619,0.014035319093650855,0.048296504323405515,0.8148379052369077,0.0911881671666783,0.7593761056728388,27062,0.027110013066661054
mgab,1,esn_residual,3,0.8095238095238095,0.013449946217278352,0.047888989358002364,0.8584788029925187,0.09071743856644048,0.8072001415261234,28754,0.027110013066661054
mgab,1,esn_residual,3,0.8571428571428571,0.012763778646657897,0.04716702249958942,0.8952618453865336,0.08961278042996662,0.8553190234697488,30445,0.027110013066661054
mgab,1,esn_residual,3,0.9047619047619048,0.0119161639677543,0.046177303419734264,0.9251870324189526,0.08796419786017012,0.9037917207217833,32137,0.027110013066661054
mgab,1,esn_residual,3,0.9523809523809523,0.010628288468979008,0.045642662882818964,0.9625935162094763,0.08715285617520883,0.9518811180563745,33828,0.027110013066661054
mgab,1,esn_residual,3,1.0,0.0035296875782080406,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,0.027110013066661054
mgab,1,delay_line_residual,3,0.047619047619047616,0.054115263465916996,0.044352454169130695,0.046758104738154616,0.04552352048558422,0.04764712819908008,1691,0.06068124912670214
mgab,1,delay_line_residual,3,0.09523809523809523,0.05065271741355559,0.044352454169130695,0.09351620947630923,0.06016847172081829,0.09529425639816017,3382,0.06068124912670214
mgab,1,delay_line_residual,3,0.14285714285714285,0.04831774262260069,0.04808829325975562,0.15211970074812967,0.07307577118897873,0.14241066163462673,5074,0.06068124912670214
mgab,1,delay_line_residual,3,0.19047619047619047,0.04647914359986771,0.04656319290465632,0.19638403990024939,0.07527781096905246,0.19017572826984314,6765,0.06068124912670214
mgab,1,delay_line_residual,3,0.23809523809523808,0.04494538190527919,0.044341965235899256,0.23379052369077308,0.07454527382963921,0.23829461021346857,8457,0.06068124912670214
mgab,1,delay_line_residual,3,0.2857142857142857,0.04355046696184672,0.04424517146235712,0.279925187032419,0.07641252552756977,0.28597122302158273,10148,0.06068124912670214
mgab,1,delay_line_residual,3,0.3333333333333333,0.0422851382660383,0.0441722972972973,0.3260598503740648,0.07780422493305562,0.333677320438731,11840,0.06068124912670214
mgab,1,delay_line_residual,3,0.38095238095238093,0.04104949241326494,0.04352967260365088,0.3672069825436409,0.0778328377931946,0.3815898101191178,13531,0.06068124912670214
mgab,1,delay_line_residual,3,0.42857142857142855,0.03988766267741539,0.04401524109841019,0.4177057356608479,0.07963865446333054,0.4290600306639934,15222,0.06068124912670214
mgab,1,delay_line_residual,3,0.47619047619047616,0.038709256865331554,0.044933191439044576,0.47381546134663344,0.08208229830435251,0.47629437433659627,16914,0.06068124912670214
mgab,1,delay_line_residual,3,0.5238095238095238,0.03754303054756747,0.044289169578070414,0.513715710723192,0.08154782522638429,0.5242658332350513,18605,0.06068124912670214
mgab,1,delay_line_residual,3,0.5714285714285714,0.036430526722057266,0.04370103956249692,0.5529925187032418,0.08100086754029497,0.5722962613515745,20297,0.06068124912670214
mgab,1,delay_line_residual,3,0.6190476190476191,0.03524315782209442,0.04320538475532108,0.5922693266832918,0.08053577483892845,0.6202972048590636,21988,0.06068124912670214
mgab,1,delay_line_residual,3,0.6666666666666666,0.03408214096229756,0.043327702702702704,0.6396508728179551,0.08115804461319412,0.6679443330581436,23680,0.06068124912670214
mgab,1,delay_line_residual,3,0.7142857142857143,0.032824103802113314,0.04426313507547988,0.7001246882793017,0.08326227988878591,0.7149427998584739,25371,0.06068124912670214
mgab,1,delay_line_residual,3,0.7619047619047619,0.03143475362128356,0.04408395536176188,0.7437655860349127,0.08323449382543781,0.7627373511027243,27062,0.06068124912670214
mgab,1,delay_line_residual,3,0.8095238095238095,0.030014417792102677,0.04420254573276761,0.7923940149625935,0.08373410633111535,0.8103255100837363,28754,0.06068124912670214
mgab,1,delay_line_residual,3,0.8571428571428571,0.028394429929704756,0.04407948760059123,0.8366583541147132,0.0837467627695092,0.8580905767189527,30445,0.06068124912670214
mgab,1,delay_line_residual,3,0.9047619047619048,0.026363294577237184,0.043625727354762424,0.8740648379052369,0.08310364245280223,0.9062094586625782,32137,0.06068124912670214
mgab,1,delay_line_residual,3,0.9523809523809523,0.02358217299052967,0.04407591344448386,0.9295511221945137,0.084161210205464,0.953443802335181,33828,0.06068124912670214
mgab,1,delay_line_residual,3,1.0,0.006518939101738397,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,0.06068124912670214
mgab,1,persistence_residual,3,0.047619047619047616,0.2481307036889575,0.041986989946777055,0.0442643391521197,0.043095599393019726,0.047765066635216416,1691,0.26470751240265145
mgab,1,persistence_residual,3,0.09523809523809523,0.22779415818649795,0.04553518628030751,0.09600997506234414,0.06177296430004012,0.09517631796202382,3382,0.26470751240265145
mgab,1,persistence_residual,3,0.14285714285714285,0.20581754475938396,0.045920378399684665,0.14526184538653367,0.06978137166816412,0.14273499233400166,5074,0.26470751240265145
mgab,1,persistence_residual,3,0.19047619047619047,0.18865628725677652,0.045971914264597194,0.19389027431421446,0.07432190225833434,0.19029366670597947,6765,0.26470751240265145
mgab,1,persistence_residual,3,0.23809523809523808,0.17321678127746054,0.045406172401560835,0.23940149625935161,0.07633436040155053,0.2380292487321618,8457,0.26470751240265145
mgab,1,persistence_residual,3,0.2857142857142857,0.1601131030297438,0.04532912889239259,0.286783042394015,0.07828454731109598,0.2856468923222078,10148,0.26470751240265145
mgab,1,persistence_residual,3,0.3333333333333333,0.14730462123384314,0.04535472972972973,0.334788029925187,0.07988693841118716,0.3332645359122538,11840,0.26470751240265145
mgab,1,persistence_residual,3,0.38095238095238093,0.13585689574182425,0.04567289926834676,0.385286783042394,0.08166501486620416,0.3807347564571294,13531,0.26470751240265145
mgab,1,persistence_residual,3,0.42857142857142855,0.12648917980959595,0.04578898962028643,0.43453865336658354,0.0828479733745394,0.42826394622007313,15222,0.26470751240265145
mgab,1,persistence_residual,3,0.47619047619047616,0.11891940163627623,0.04499231405935911,0.47443890274314215,0.0821903013284372,0.4762648897275622,16914,0.26470751240265145
mgab,1,persistence_residual,3,0.5238095238095238,0.11172019879745676,0.045471647406611124,0.527431421446384,0.08372507298728289,0.5236171718363014,18605,0.26470751240265145
mgab,1,persistence_residual,3,0.5714285714285714,0.10470160936881712,0.04542543232990097,0.5748129675810474,0.08419706862700334,0.5712643000353815,20297,0.26470751240265145
mgab,1,persistence_residual,3,0.6190476190476191,0.09861047376347187,0.045115517555030016,0.6184538653366584,0.08409630383180738,0.619058851279632,21988,0.26470751240265145
mgab,1,persistence_residual,3,0.6666666666666666,0.09230501330330299,0.045185810810810814,0.6670822942643392,0.08463850656541687,0.666647010260644,23680,0.26470751240265145
mgab,1,persistence_residual,3,0.7142857142857143,0.08574221569335805,0.04513026684009302,0.7138403990024937,0.08489341983317887,0.714294138459724,25371,0.26470751240265145
mgab,1,persistence_residual,3,0.7619047619047619,0.07839017668311499,0.04497080777473949,0.7587281795511222,0.08490895137096213,0.7620297204859063,27062,0.26470751240265145
mgab,1,persistence_residual,3,0.8095238095238095,0.06960920998085385,0.044932878903804686,0.8054862842892768,0.08511759667962317,0.8097063332940205,28754,0.26470751240265145
mgab,1,persistence_residual,3,0.8571428571428571,0.06005260297126824,0.044933486615207754,0.8528678304239401,0.08536927829261444,0.8573239768840665,30445,0.26470751240265145
mgab,1,persistence_residual,3,0.9047619047619048,0.05178857916041579,0.04508821607492921,0.9033665835411472,0.08588957055214724,0.9048236820379761,32137,0.26470751240265145
mgab,1,persistence_residual,3,0.9523809523809523,0.04335965712448342,0.044933191439044576,0.9476309226932669,0.08579814856626777,0.9525887486731925,33828,0.26470751240265145
mgab,1,persistence_residual,3,1.0,0.01576358557065305,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,0.26470751240265145
mgab,1,moving_statistics,3,0.047619047619047616,2.610786391325746,0.04730928444707274,0.04987531172069826,0.04855842185128983,0.04749970515390966,1691,3.015787861143508
mgab,1,moving_statistics,3,0.09523809523809523,2.394667541680974,0.047900650502661145,0.10099750623441396,0.06498194945848376,0.09494044108975115,3382,3.015787861143508
mgab,1,moving_statistics,3,0.14285714285714285,2.2933634169148718,0.046708711076074105,0.1477556109725686,0.07097933513027853,0.1426170538978653,5074,3.015787861143508
mgab,1,moving_statistics,3,0.19047619047619047,2.1822933622506753,0.04567627494456763,0.192643391521197,0.07384394790297527,0.19035263592404764,6765,3.015787861143508
mgab,1,moving_statistics,3,0.23809523809523808,2.0800625314104764,0.04446021047652832,0.2344139650872818,0.07474406122651824,0.2382651256044345,8457,3.015787861143508
mgab,1,moving_statistics,3,0.2857142857142857,1.9840995996009951,0.044639337800551834,0.28241895261845384,0.07709326072157931,0.2858532845854464,10148,3.015787861143508
mgab,1,moving_statistics,3,0.3333333333333333,1.8886530844356457,0.04484797297297297,0.33104738154613467,0.07899434692055936,0.33344144356645833,11840,3.015787861143508
mgab,1,moving_statistics,3,0.38095238095238093,1.8025742385580088,0.04530337742960609,0.38216957605985036,0.0810042946812025,0.3808821795022998,13531,3.015787861143508
mgab,1,moving_statistics,3,0.42857142857142855,1.7212055795826018,0.04513204572329523,0.42830423940149626,0.08165933674075836,0.42855879231041394,15222,3.015787861143508
mgab,1,moving_statistics,3,0.47619047619047616,1.6498438170183363,0.044874068818730045,0.47319201995012466,0.08197429528026784,0.4763238589456304,16914,3.015787861143508
mgab,1,moving_statistics,3,0.5238095238095238,1.5895427524901606,0.04552539639881752,0.5280548628428927,0.08382403879459648,0.5235876872272673,18605,3.015787861143508
mgab,1,moving_statistics,3,0.5714285714285714,1.538052011419495,0.044637138493373404,0.5648379052369077,0.08273594813022236,0.5717360537799269,20297,3.015787861143508
mgab,1,moving_statistics,3,0.6190476190476191,1.478152416924786,0.04497907949790795,0.6165835411471322,0.08384198033231603,0.6191473051067343,21988,3.015787861143508
mgab,1,moving_statistics,3,0.6666666666666666,1.4010798799454278,0.04522804054054054,0.6677057356608479,0.08471760797342193,0.6666175256516098,23680,3.015787861143508
mgab,1,moving_statistics,3,0.7142857142857143,1.3218514113586934,0.044933191439044576,0.7107231920199502,0.0845227062094532,0.7144415615048945,25371,3.015787861143508
mgab,1,moving_statistics,3,0.7619047619047619,1.2393069658755849,0.04500775995861355,0.7593516209476309,0.08497872043535896,0.7620002358768723,27062,3.015787861143508
mgab,1,moving_statistics,3,0.8095238095238095,1.155027268039703,0.04503721221395284,0.807356608478803,0.08531523815798142,0.8096178794669183,28754,3.015787861143508
mgab,1,moving_statistics,3,0.8571428571428571,1.0707851578681584,0.04516340942683528,0.8572319201995012,0.08580610939498894,0.8571175846208279,30445,3.015787861143508
mgab,1,moving_statistics,3,0.9047619047619048,0.9351702070316605,0.04502598251236892,0.9021197007481296,0.0857710204202602,0.9048826512560444,32137,3.015787861143508
mgab,1,moving_statistics,3,0.9523809523809523,0.7131793692042265,0.04496275274920185,0.9482543640897756,0.08585459471664034,0.9525592640641585,33828,3.015787861143508
mgab,1,moving_statistics,3,1.0,0.16672528701019473,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,3.015787861143508
mgab,1,random_control,3,0.047619047619047616,0.667516995934875,0.04376108811354228,0.046134663341645885,0.044916540212443096,0.047676612808114166,1691,0.7378317009613511
mgab,1,random_control,3,0.09523809523809523,0.6314966797151556,0.038143110585452396,0.08042394014962594,0.05174488567990373,0.09591343318787593,3382,0.7378317009613511
mgab,1,random_control,3,0.14285714285714285,0.607259193840946,0.04099329917225069,0.12967581047381546,0.06229410002994909,0.14347210755985376,5074,0.7378317009613511
mgab,1,random_control,3,0.19047619047619047,0.5885635614681632,0.04050258684405026,0.1708229426433915,0.06547974668419167,0.1913845972402406,6765,0.7378317009613511
mgab,1,random_control,3,0.23809523809523808,0.5719659163282813,0.039730400851365734,0.20947630922693267,0.06679256535135672,0.23944450996579786,8457,0.7378317009613511
mgab,1,random_control,3,0.2857142857142857,0.5567616321873174,0.040106424911312576,0.25374064837905236,0.0692648059904697,0.28720957660101426,10148,0.7378317009613511
mgab,1,random_control,3,0.3333333333333333,0.5427109878573901,0.04087837837837838,0.30174563591022446,0.072002380243975,0.33482722019106026,11840,0.7378317009613511
mgab,1,random_control,3,0.38095238095238093,0.52895835719346,0.04079521099696992,0.34413965087281795,0.07294350842418236,0.3826807406533789,13531,0.7378317009613511
mgab,1,random_control,3,0.42857142857142855,0.5164150488749328,0.0423728813559322,0.4021197007481297,0.07666706287887792,0.4297971458898455,15222,0.7378317009613511
mgab,1,random_control,3,0.47619047619047616,0.5038391892749132,0.04215442828426156,0.4445137157107232,0.07700615617237282,0.47768015096119826,16914,0.7378317009613511
mgab,1,random_control,3,0.5238095238095238,0.4917995319692636,0.04278419779629132,0.49625935162094764,0.07877678262160423,0.5250914022880057,18605,0.7378317009613511
mgab,1,random_control,3,0.5714285714285714,0.47959421070572716,0.04256786717248855,0.5386533665835411,0.07890050682617233,0.5729744073593585,20297,0.7378317009613511
mgab,1,random_control,3,0.6190476190476191,0.4668325131965503,0.0436601782790613,0.5985037406483791,0.08138351983723295,0.6200023587687227,21988,0.7378317009613511
mgab,1,random_control,3,0.6666666666666666,0.4542111612208828,0.04345439189189189,0.6415211970074813,0.0813953488372093,0.6678558792310414,23680,0.7378317009613511
mgab,1,random_control,3,0.7142857142857143,0.4396990952354827,0.044341965235899256,0.7013715710723192,0.08341056533827618,0.7148838306404057,25371,0.7378317009613511
mgab,1,random_control,3,0.7619047619047619,0.42515734335802335,0.04489690340699135,0.7574812967581047,0.08476941324216843,0.7620886897039745,27062,0.7378317009613511
mgab,1,random_control,3,0.8095238095238095,0.40765834589365113,0.04500243444390346,0.8067331670822943,0.08524935766519533,0.8096473640759524,28754,0.7378317009613511
mgab,1,random_control,3,0.8571428571428571,0.38811221913920235,0.044966332731154544,0.8534912718204489,0.08543168273581078,0.8572944922750324,30445,0.7378317009613511
mgab,1,random_control,3,0.9047619047619048,0.3638718015633913,0.04474593148084762,0.8965087281795511,0.08523754482676862,0.9051480127373511,32137,0.7378317009613511
mgab,1,random_control,3,0.9523809523809523,0.32792951125315994,0.04499231405935911,0.9488778054862843,0.08591104086701287,0.9525297794551244,33828,0.7378317009613511
mgab,1,random_control,3,1.0,0.14725400326824456,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,0.7378317009613511
mgab,1,input_norm_control,3,0.047619047619047616,1.742179218437741,0.03075103489059728,0.032418952618453865,0.031562974203338395,0.04832527420686402,1691,1.963645778726459
mgab,1,input_norm_control,3,0.09523809523809523,1.5393566487946373,0.03873447664104081,0.0816708229426434,0.052547131969514646,0.09585446396980776,3382,1.963645778726459
mgab,1,input_norm_control,3,0.14285714285714285,1.3937027270412727,0.040007883326763895,0.12655860349127182,0.060796645702306085,0.14361953060502416,5074,1.963645778726459
mgab,1,input_norm_control,3,0.19047619047619047,1.2723635620013738,0.041093865484109385,0.17331670822942644,0.06643565539490978,0.19126665880410426,6765,1.963645778726459
mgab,1,input_norm_control,3,0.23809523809523808,1.1623874014849207,0.04197706042331796,0.2213216957605985,0.07056952589205845,0.23888430239415026,8457,1.963645778726459
mgab,1,input_norm_control,3,0.2857142857142857,1.069430302814908,0.04316121403232164,0.2730673316708229,0.07454050374404357,0.28629555372095766,10148,1.963645778726459
mgab,1,input_norm_control,3,0.3333333333333333,0.9830581270193761,0.04307432432432432,0.3179551122194514,0.07587027670336209,0.33406062035617407,11840,1.963645778726459
mgab,1,input_norm_control,3,0.38095238095238093,0.9100056089687314,0.04456433375212475,0.3759351620947631,0.0796828543111992,0.38117702559264066,13531,1.963645778726459
mgab,1,input_norm_control,3,0.42857142857142855,0.8392466952145696,0.04408093548810932,0.4183291770573566,0.07975751812670867,0.4290305460549593,15222,1.963645778726459
mgab,1,input_norm_control,3,0.47619047619047616,0.7792224658992382,0.04398722951401206,0.46384039900249374,0.08035424991899773,0.47676612808114166,16914,1.963645778726459
mgab,1,input_norm_control,3,0.5238095238095238,0.7239901064776859,0.04412792260145122,0.5118453865336658,0.08125092780444355,0.5243542870621536,18605,1.963645778726459
mgab,1,input_norm_control,3,0.5714285714285714,0.6761865355611008,0.04424299157510962,0.559850374064838,0.08200538788183188,0.5719719306521995,20297,1.963645778726459
mgab,1,input_norm_control,3,0.6190476190476191,0.6239066545185779,0.04461524467891577,0.6115960099750624,0.08316378433367243,0.619383181979007,21988,1.963645778726459
mgab,1,input_norm_control,3,0.6666666666666666,0.5712002421037141,0.045185810810810814,0.6670822942643392,0.08463850656541687,0.666647010260644,23680,1.963645778726459
mgab,1,input_norm_control,3,0.7142857142857143,0.5232744772924889,0.044933191439044576,0.7107231920199502,0.0845227062094532,0.7144415615048945,25371,1.963645778726459
mgab,1,input_norm_control,3,0.7619047619047619,0.48394516744428984,0.04511861651023576,0.7612219451371571,0.0851880276285495,0.7619117820497701,27062,1.963645778726459
mgab,1,input_norm_control,3,0.8095238095238095,0.43274753970399615,0.045524100994644226,0.8160847880299252,0.08623756505698664,0.8092050949404411,28754,1.963645778726459
mgab,1,input_norm_control,3,0.8571428571428571,0.3752010762118516,0.04542617835440959,0.8622194513715711,0.08630534494055976,0.8568817077485552,30445,1.963645778726459
mgab,1,input_norm_control,3,0.9047619047619048,0.31846394862986926,0.04580390204437253,0.9177057356608479,0.08725289706884798,0.9041455360301922,32137,1.963645778726459
mgab,1,input_norm_control,3,0.9523809523809523,0.2075553034846962,0.0455244176421899,0.9600997506234414,0.08692707157371868,0.9519990564925109,33828,1.963645778726459
mgab,1,input_norm_control,3,1.0,0.028779168953406042,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,1.963645778726459
mgab,1,esn_residual,4,0.047619047619047616,0.023901868631739376,0.15552927261975164,0.1639650872817955,0.15963581183611533,0.04210402170067225,1691,0.027654823300771625
mgab,1,esn_residual,4,0.09523809523809523,0.022208105857430382,0.09580130100532229,0.20199501246882792,0.12996389891696752,0.09016393442622951,3382,0.027654823300771625
mgab,1,esn_residual,4,0.14285714285714285,0.02112194022427616,0.07863618446984627,0.24875311720698254,0.11949685534591195,0.13784054723434366,5074,0.027654823300771625
mgab,1,esn_residual,4,0.19047619047619047,0.0202869979148943,0.06844050258684405,0.2886533665835411,0.11064643326562312,0.1858120061327987,6765,0.027654823300771625
mgab,1,esn_residual,4,0.23809523809523808,0.019590055764723502,0.060423317961452054,0.3185785536159601,0.10158035980518836,0.23428470338483312,8457,0.027654823300771625
mgab,1,esn_residual,4,0.2857142857142857,0.018983955409495934,0.05695703586913677,0.36034912718204487,0.09836623553437712,0.2821677084561859,10148,0.027654823300771625
mgab,1,esn_residual,4,0.3333333333333333,0.0184341522615199,0.05439189189189189,0.4014962593516209,0.0958048199940494,0.3301096827456068,11840,0.027654823300771625
mgab,1,esn_residual,4,0.38095238095238093,0.01794077930381377,0.052989431675412015,0.4470074812967581,0.09474727452923686,0.377815780162755,13531,0.027654823300771625
mgab,1,esn_residual,4,0.42857142857142855,0.017458421706521676,0.0513730127447116,0.48753117206982544,0.09295138476167836,0.42575775445217595,15222,0.027654823300771625
mgab,1,esn_residual,4,0.47619047619047616,0.0169876176730952,0.05143667967364313,0.5423940149625935,0.09396263095366669,0.473051067342847,16914,0.027654823300771625
mgab,1,esn_residual,4,0.5238095238095238,0.016528897892925443,0.05095404461166353,0.5910224438902744,0.09381958533326736,0.5206097417148249,18605,0.027654823300771625
mgab,1,esn_residual,4,0.5714285714285714,0.016065951491313513,0.05069714736167907,0.6415211970074813,0.09396831194922606,0.5681094468687345,20297,0.027654823300771625
mgab,1,esn_residual,4,0.6190476190476191,0.015592017304385308,0.04998180825905039,0.6851620947630923,0.09316717531366565,0.615903998112985,21988,0.027654823300771625
mgab,1,esn_residual,4,0.6666666666666666,0.015108382452339697,0.04978885135135135,0.7350374064837906,0.09326056003796868,0.6634331878759288,23680,0.027654823300771625
mgab,1,esn_residual,4,0.7142857142857143,0.014603286193434428,0.049071774861061845,0.7761845386533666,0.09230769230769231,0.7113456775563156,25371,0.027654823300771625
mgab,1,esn_residual,4,0.7619047619047619,0.014088790639149806,0.04859212179439805,0.8198254364089775,0.09174631968185307,0.7591402288005661,27062,0.027654823300771625
mgab,1,esn_residual,4,0.8095238095238095,0.013505975296013162,0.04816721151839744,0.8634663341645885,0.09124448250872916,0.8069642646538507,28754,0.027654823300771625
mgab,1,esn_residual,4,0.8571428571428571,0.012813176643803104,0.04716702249958942,0.8952618453865336,0.08961278042996662,0.8553190234697488,30445,0.027654823300771625
mgab,1,esn_residual,4,0.9047619047619048,0.012002414066316192,0.04633288732613498,0.9283042394014963,0.08826057318988768,0.9036442976766128,32137,0.027654823300771625
mgab,1,esn_residual,4,0.9523809523809523,0.01077445536940047,0.04567222419297623,0.963216957605985,0.0872093023255814,0.9518516334473405,33828,0.027654823300771625
mgab,1,esn_residual,4,1.0,0.003489224803502111,0.045157657657657654,1.0,0.08641310203641848,1.0,35520,0.027654823300771625
mgab,1,delay_line_residual,4,0.047619047619047616,0.05413161451451742,0.044352454169130695,0.046758104738154616,0.04552352048558422,0.04764712819908008,1691,0.06063177053736979
mgab,1,delay_line_residual,4,0.09523809523809523,0.0506694999580759,0.044352454169130695,0.09351620947630923,0.06016847172081829,0.09529425639816017,3382,0.06063177053736979
mgab,1,delay_line_residual,4,0.14285714285714285,0.04832886448960494,0.04828537642885298,0.1527431421446384,0.07337526205450735,0.14238117702559264,5074,0.06063177053736979
mgab,1,delay_line_residual,4,0.19047619047619047,0.046487895188079165,0.04641537324464154,0.19576059850374064,0.07503883379137292,0.19020521287887723,6765,0.06063177053736979
mgab,1,delay_line_residual,4,0.23809523809523808,0.044937426326356444,0.044341965235899256,0.23379052369077308,0.07454527382963921,0.23829461021346857,8457,0.06063177053736979
mgab,1,delay_line_residual,4,0.2857142857142857,0.04355935023772872,0.043949546708711075,0.27805486284289277,0.07590197413206262,0.286059676848685,10148,0.06063177053736979
mgab,1,delay_line_residual,4,0.3333333333333333,0.042288665285639127,0.044256756756756756,0.3266832917705736,0.0779529901814936,0.33364783582969687,11840,0.06063177053736979
mgab,1,delay_line_residual,4,0.38095238095238093,0.041042264933253136,0.04345576823590274,0.36658354114713215,0.07770069375619425,0.3816192947281519,13531,0.06063177053736979
mgab,1,delay_line_residual,4,0.42857142857142855,0.039884085908681755,0.04401524109841019,0.4177057356608479,0.07963865446333054,0.4290600306639934,15222,0.06063177053736979
mgab,1,delay_line_residual,4,0.47619047619047616,0.03870497937768391,0.044874068818730045,0.47319201995012466,0.08197429528026784,0.4763238589456304,16914,0.06063177053736979
mgab,1,delay_line_residual,4,0.5238095238095238,0.03754677854590227,0.04434291857027681,0.5143391521197007,0.08164679103369785,0.5242363486260172,18605,0.06063177053736979
