experiment,replicate,seed_reservoir,seed_drive,seed_surrogate,rho,leak_rate,input_scale,sigma_u,input_drive_std,n_units,density,state_noise,n_steps,washout,t0_mc,n_samples_mc,mc_total,mc_total_raw,mc_threshold,mc_effective_delay,mc_ratio,n_delays,t0_ipc,n_samples_ipc,ipc_total,ipc_total_raw,ipc_linear,ipc_nonlinear,ipc_saturation_ratio,n_targets,n_targets_kept,n_degrees,chunk_size_mc_effective,chunk_size_ipc_effective,wall_time_state_s,wall_time_mc_s,wall_time_ipc_s,wall_time_s
4D_freerun_capacity,1,0,1,4,0.7,0.6,0.5,1.0,1.0015115370040335,200,0.1,0.001,8000,200,400,7600,96.77761572768074,96.77761572768074,0.03312655565511484,117.55089971438495,0.4838880786384037,400,200,7800,593.025332345259,593.025332345259,52.093899123491035,540.931433221768,2.9651266617262952,601,601,4,256,256,0.8170553750824183,0.031136041041463614,0.22551212506368756,1.0737557499669492
4D_freerun_capacity,2,0,1,4,0.7,0.6,0.5,1.0,0.997714871515581,200,0.1,0.001,8000,200,400,7600,87.80122991960772,87.80122991960772,0.0347863536889364,103.71348299932818,0.43900614959803863,400,200,7800,591.6557721560462,591.6557721560462,50.72333471395497,540.9324374420912,2.958278860780231,601,601,4,256,256,0.8138202088885009,0.030814875150099397,0.22719300002790987,1.071885583922267
4D_freerun_capacity,3,0,1,4,0.7,0.6,0.5,1.0,1.022278279749745,200,0.1,0.001,8000,200,400,7600,92.11161202380009,92.11161202380009,0.03264288148381972,112.09974565974086,0.46055806011900047,400,200,7800,592.0537724393289,592.0537724393289,51.11529693625499,540.938475503074,2.9602688621966444,601,601,4,256,256,0.8190860419999808,0.03094854182563722,0.22605291684158146,1.0761394170112908
4D_freerun_capacity,4,0,1,4,0.7,0.6,0.5,1.0,1.028323269541461,200,0.1,0.001,8000,200,400,7600,94.1113390972149,94.1113390972149,0.03390462660501067,118.04438903617583,0.4705566954860745,400,200,7800,592.2663002285976,592.2663002285976,51.306529384982674,540.9597708436149,2.961331501142988,601,601,4,256,256,0.8151012079324573,0.03135812492109835,0.226133500225842,1.0726439580321312
4D_freerun_capacity,0,0,1,4,0.7,0.6,0.5,1.0,1.0074835130563982,200,0.1,0.01,8000,200,400,7600,75.92568834159951,75.92568834159951,0.034104424330829955,106.58353829220502,0.37962844170799753,400,200,7800,584.6683654250008,584.6683654250008,44.671092651641295,539.9972727733596,2.9233418271250042,601,601,4,256,256,0.33762424997985363,0.031144625041633844,0.22547979094088078,0.5943053329829127
4D_freerun_capacity,1,0,1,4,0.7,0.6,0.5,1.0,1.0015115370040335,200,0.1,0.01,8000,200,400,7600,83.28605053521851,83.28605053521851,0.034437386855309844,110.79825994149428,0.4164302526760925,400,200,7800,586.1084923770345,586.1084923770345,46.56885425785802,539.5396381191765,2.9305424618851728,601,601,4,256,256,0.8212865418754518,0.03481833403930068,0.22749004187062383,1.0836613338906318
4D_freerun_capacity,2,0,1,4,0.7,0.6,0.5,1.0,0.997714871515581,200,0.1,0.01,8000,200,400,7600,76.65499085667003,76.65499085667003,0.034654820415945906,98.89796182619045,0.3832749542833501,400,200,7800,584.9099995816496,584.9099995816496,45.283574916561825,539.6264246650877,2.924549997908248,601,601,4,256,256,0.8271788749843836,0.031005250057205558,0.22620533290319145,1.08444745792076
4D_freerun_capacity,3,0,1,4,0.7,0.6,0.5,1.0,1.022278279749745,200,0.1,0.01,8000,200,400,7600,78.92520194138778,78.92520194138778,0.03291381388157355,105.27291683951302,0.3946260097069389,400,200,7800,584.7967552531284,584.7967552531284,45.22943750895388,539.5673177441745,2.9239837762656418,601,601,4,256,256,0.8194387501571327,0.0305542079731822,0.22548245918005705,1.0755260831210762
4D_freerun_capacity,4,0,1,4,0.7,0.6,0.5,1.0,1.028323269541461,200,0.1,0.01,8000,200,400,7600,78.52536353821782,78.52536353821782,0.03407169082915867,110.08229939177286,0.3926268176910891,400,200,7800,585.7139457370857,585.7139457370857,45.762330400569674,539.951615336516,2.928569728685429,601,601,4,256,256,0.8200765419751406,0.03078350005671382,0.2232749171089381,1.074185709003359
4D_freerun_capacity,0,0,1,4,0.7,1.0,0.5,1.0,1.0074835130563982,200,0.1,0.0,8000,200,400,7600,110.75134838748204,110.75134838748204,0.03186033018505254,102.26644433526678,0.5537567419374102,400,200,7800,600.0817412617246,600.0817412617246,59.08176634059875,540.9999749211258,3.000408706308623,601,601,4,256,256,0.7539974579121917,0.03119720797985792,0.2270160831976682,1.01226795790717
