experiment,condition_id,replicate,diagnostic,key,value
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,1,autocorrelation_time,tau_integrated,1.284605352034748
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,1,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,d_initial,0.6222983545159751
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,d_tail,0.79491420921504
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,converged,0.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,decay_rate_per_step,9.261064805364647e-06
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,esp_convergence,n_fit_points,2990.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,conditional_lyapunov,lyapunov_per_step,-0.0016072433097199456
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,conditional_lyapunov,lyapunov_per_time,-0.0016072433097199456
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,conditional_lyapunov,max_observed_growth,1.1695986142046024
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,autocorrelation_time,tau_1e,0.8387934922174789
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,autocorrelation_time,tau_censored,0.8387934922174789
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,autocorrelation_time,tau_integrated,1.2463931054621677
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,1,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,d_initial,0.7053586786916974
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,d_tail,0.9691734017316727
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,converged,0.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,decay_rate_per_step,-7.898430829170895e-06
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,esp_convergence,n_fit_points,2990.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,conditional_lyapunov,lyapunov_per_step,0.0399475180792816
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,conditional_lyapunov,lyapunov_per_time,0.0399475180792816
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,conditional_lyapunov,max_observed_growth,1.437340293010077
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,autocorrelation_time,tau_1e,0.694257795588643
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,autocorrelation_time,tau_censored,0.694257795588643
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,autocorrelation_time,tau_integrated,1.0895016766897097
2A_decay,leak_rate=1|n_units=200|rho=1.5|sigma_u=0,1,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,d_initial,0.32157983072912777
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,d_tail,0.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,converged,1.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,decay_rate_per_step,-0.7286347477929264
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,esp_convergence,n_fit_points,33.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,conditional_lyapunov,lyapunov_per_step,-0.6938424565346435
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,conditional_lyapunov,lyapunov_per_time,-0.6938424565346435
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,conditional_lyapunov,max_observed_growth,0.5224894026154444
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,autocorrelation_time,tau_1e,1.5287853444515158
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,autocorrelation_time,tau_censored,1.5287853444515158
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,autocorrelation_time,tau_integrated,2.0002907938107986
2A_decay,leak_rate=1|n_units=200|rho=0.5|sigma_u=0,2,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,d_initial,0.47459184173505425
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,d_tail,0.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,converged,1.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,decay_rate_per_step,-0.2289719343636271
