experiment,replicate,seed_reservoir,seed_drive,seed_surrogate,rho,leak_rate,input_scale,sigma_u,input_drive_std,n_units,density,state_noise,n_steps,washout,t0_mc,n_samples_mc,mc_total,mc_total_raw,mc_threshold,mc_effective_delay,mc_ratio,n_delays,t0_ipc,n_samples_ipc,ipc_total,ipc_total_raw,ipc_linear,ipc_nonlinear,ipc_saturation_ratio,n_targets,n_targets_kept,n_degrees,chunk_size_mc_effective,chunk_size_ipc_effective,wall_time_state_s,wall_time_mc_s,wall_time_ipc_s,wall_time_s
3B_ipc_sweep,0,0,1,4,0.8,0.6,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,10.489394086854581,10.664433627032434,0.0007336111786901445,9.184015194638748,0.20978788173709162,400,200,99800,30.11207762539003,30.289078449869827,10.48301995061131,19.62905767477872,0.6022415525078005,601,301,4,168,168,0.4595069158822298,0.28686004085466266,2.3512034581508487,3.097751416033134
3B_ipc_sweep,0,0,1,4,0.8,1.0,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,13.033171437816963,13.215266673238633,0.0007521991962521336,7.34913252721402,0.26066342875633924,400,200,99800,32.83881631294243,33.01933580470028,13.030162043220741,19.808654269721686,0.6567763262588485,601,279,4,168,168,0.46263145795091987,0.2655465838033706,2.347300583962351,3.075598457828164
3B_ipc_sweep,0,0,1,4,0.95,0.3,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,10.925769970345529,11.07871697989302,0.0007322492366815714,23.14948607300165,0.2185153994069106,400,200,99800,19.826167591156445,19.98762501062419,10.221126270739461,9.605041320416984,0.39652335182312887,601,346,4,168,168,0.46620704093948007,0.26271374989300966,2.3487210418097675,3.077759874984622
3B_ipc_sweep,0,0,1,4,0.95,0.6,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,11.54386007918229,11.713783668481097,0.0007364694436392173,10.52676282379644,0.2308772015836458,400,200,99800,27.917863133649917,28.081716559680928,11.539148374218383,16.37871475943153,0.5583572626729983,601,324,4,168,168,0.4621798750013113,0.2665299589280039,2.347451874986291,3.0762887499295175
3B_ipc_sweep,0,0,1,4,0.95,1.0,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,14.55554911040553,14.730901282059456,0.0007554234839940269,8.616321249969216,0.2911109822081106,400,200,99800,29.879067935347727,30.051517318104143,14.553620159583236,15.325447775764491,0.5975813587069545,601,295,4,168,168,0.45991524984128773,0.2737253340892494,2.382520833052695,3.116281250026077
3B_ipc_sweep,0,0,1,4,1.1,0.3,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,11.99987720821855,12.128822034854249,0.0007039206787323185,27.748194831246877,0.239997544164371,400,200,99800,17.561344176122923,17.715703075168307,10.558020771055975,7.003323405066947,0.35122688352245846,601,348,4,168,168,0.4606747080106288,0.26490887510590255,2.345147749874741,3.0708532920107245
3B_ipc_sweep,0,0,1,4,1.1,0.6,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,12.5393903304916,12.7042914957605,0.0007486569406954202,12.573402359078313,0.25078780660983196,400,200,99800,23.375792318867045,23.534285899984354,12.53183195532989,10.843960363537155,0.4675158463773409,601,331,4,168,168,0.4627349581569433,0.2678700420074165,2.3553385839331895,3.0860647081863135
3B_ipc_sweep,0,0,1,4,1.1,1.0,1.0,0.2,0.20025812867932563,50,0.1,0.0,100000,200,400,99600,13.701506644489932,13.838145737086917,0.0007896052130654599,11.158185043276324,0.27403013288979866,400,200,99800,17.442481184006958,17.6076334882384,13.514874680009246,3.927606503997712,0.34884962368013916,601,295,4,168,168,0.4599955000448972,0.2636632500216365,2.3715043750125915,3.095292374957353
3B_ipc_sweep,1,0,1,4,0.5,0.3,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,8.687029856857395,8.838712445500654,0.0006633082393931194,16.987133078966693,0.1737405971371479,400,200,99800,20.712040712569,20.86209881003361,8.621339846294108,12.090700866274892,0.41424081425138,601,345,4,168,168,0.4590306249447167,0.25918524991720915,2.365096417022869,3.0834350420627743
3B_ipc_sweep,1,0,1,4,0.5,0.6,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,9.118102472357723,9.291896018620937,0.0006917853372169239,7.8721054554554835,0.18236204944715445,400,200,99800,30.29157754788077,30.433288851337288,9.108749247895098,21.182828299985673,0.6058315509576154,601,344,4,168,168,0.457822292111814,0.2616748330183327,2.350324457976967,3.06994645902887
3B_ipc_sweep,1,0,1,4,0.5,1.0,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,10.191233536002258,10.375075510581052,0.0007646874286357641,5.818411496874579,0.20382467072004518,400,200,99800,32.208830603439814,32.40806378853686,10.184717928688476,22.024112674751336,0.6441766120687963,601,241,4,168,168,0.4589847079478204,0.2632053338456899,2.5020007910206914,3.224378624930978
3B_ipc_sweep,1,0,1,4,0.8,0.3,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,11.057208020069249,11.19686394345633,0.0007287317453769541,25.98057782012017,0.22114416040138496,400,200,99800,19.571357659807582,19.72771712219814,9.750003523528608,9.821354136278973,0.3914271531961516,601,335,4,168,168,0.4530740000773221,0.2618201670702547,2.3454130419995636,3.0604346671607345
3B_ipc_sweep,1,0,1,4,0.8,0.6,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,11.732819688257605,11.9032924428745,0.0007206567291303368,11.421520842141922,0.2346563937651521,400,200,99800,28.258297668352938,28.39585154120998,11.726473382207002,16.531824286145934,0.5651659533670588,601,356,4,168,168,0.4551157921086997,0.25216150004416704,2.330003499984741,3.0373973331879824
3B_ipc_sweep,1,0,1,4,0.8,1.0,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,14.202620110568867,14.385469073963165,0.0007563349993307491,7.910581782236808,0.28405240221137734,400,200,99800,33.69702343806589,33.85412307632096,14.199615264855694,19.497408173210196,0.6739404687613179,601,309,4,168,168,0.4550397910643369,0.25748154101893306,2.315061792032793,3.027705250075087
3B_ipc_sweep,1,0,1,4,0.95,0.3,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,12.274315482638327,12.38692156924667,0.0007540658808491441,34.91235928541446,0.24548630965276655,400,200,99800,16.57326019009303,16.723323667078926,9.73718307981627,6.83607711027676,0.3314652038018606,601,334,4,168,168,0.45489791594445705,0.26046270807273686,2.338726209010929,3.05420829099603
3B_ipc_sweep,1,0,1,4,0.95,0.6,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,13.18056338459673,13.336841625333543,0.000782064406576014,15.090267625192931,0.2636112676919346,400,200,99800,23.45703289470158,23.604615091986787,13.02669780871362,10.430335085987961,0.4691406578940316,601,339,4,168,168,0.4610328748822212,0.2588867910671979,2.330711916089058,3.050754791824147
3B_ipc_sweep,1,0,1,4,0.95,1.0,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,16.662004806607438,16.83700434279427,0.0007874561489516885,9.606915407432375,0.3332400961321488,400,200,99800,33.131544625876465,33.28097772749843,16.659887682146223,16.471656943730242,0.6626308925175293,601,322,4,168,168,0.4568947080988437,0.255026041995734,2.3166053749155253,3.0286502500530332
3B_ipc_sweep,1,0,1,4,1.1,0.3,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,8.957369642318282,8.957369642318282,0.0008096886057506382,33.18076058132327,0.17914739284636563,400,200,99800,8.976727011840559,9.138423300755647,7.916653712374588,1.0600732994659712,0.17953454023681117,601,290,4,168,168,0.45992020913399756,0.26790987490676343,2.343284208094701,3.0712412919383496
3B_ipc_sweep,1,0,1,4,1.1,0.6,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,10.443409889034232,10.443409889034232,0.0008442934466169993,26.82580103575505,0.20886819778068463,400,200,99800,10.748950646088534,10.916206026054194,9.576372558368673,1.1725780877198613,0.21497901292177068,601,289,4,168,168,0.4614155830349773,0.25080712512135506,2.316961291944608,3.0293012079782784
3B_ipc_sweep,1,0,1,4,1.1,1.0,1.0,0.2,0.19994912324306374,50,0.1,0.0,100000,200,400,99600,15.463469485730778,15.540043714324415,0.0007109832573283583,13.872240622385187,0.30926938971461554,400,200,99800,18.746830787372485,18.90554860077537,14.87891187858743,3.867918908785054,0.3749366157474497,601,293,4,168,168,0.4555792910978198,0.2546699580270797,2.315836250083521,3.0262037911452353
3B_ipc_sweep,2,0,1,4,0.5,0.3,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,8.272663661722026,8.43289232051445,0.0007939330052392839,15.789568789861875,0.16545327323444053,400,200,99800,20.572177701464867,20.746372517792523,8.251114210244978,12.321063491219888,0.41144355402929733,601,302,4,168,168,0.45645562489517033,0.25439862511120737,2.3252532079350203,3.036225707968697
3B_ipc_sweep,2,0,1,4,0.5,0.6,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,8.701720979405009,8.878089239203744,0.0006856276535882244,7.490816904223774,0.17403441958810018,400,200,99800,30.462905406068888,30.645430070895905,8.695120702461065,21.767784703607823,0.6092581081213777,601,273,4,168,168,0.4529587079305202,0.25843016686849296,2.3427660840097815,3.0542784580029547
3B_ipc_sweep,2,0,1,4,0.5,1.0,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,9.743179582255362,9.931285545219673,0.0007118788361047769,5.490357042279149,0.19486359164510725,400,200,99800,32.018637631190785,32.2502026993441,9.738512631265476,22.28012499992531,0.6403727526238157,601,195,4,168,168,0.45546445809304714,0.25910124997608364,2.342902624979615,3.057590957963839
3B_ipc_sweep,2,0,1,4,0.8,0.3,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,10.11968171353916,10.264509057810093,0.0007409712166208273,20.9111910552292,0.2023936342707832,400,200,99800,20.853565847916627,21.020262827682792,9.693138437817462,11.160427410099166,0.41707131695833255,601,310,4,168,168,0.45985695789568126,0.25167816621251404,2.3182606250047684,3.029916332801804
3B_ipc_sweep,2,0,1,4,0.8,0.6,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,10.771432623684486,10.951741012490036,0.0007579827009198428,9.550895752448973,0.21542865247368972,400,200,99800,30.728935369021492,30.903440418615865,10.769036002086962,19.95989936693453,0.6145787073804299,601,289,4,168,168,0.46565029211342335,0.2533142501488328,2.3355074578430504,3.0546062919311225
3B_ipc_sweep,2,0,1,4,0.8,1.0,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,12.76671602196175,12.95038933133379,0.0007539083801813818,7.147833098290432,0.255334320439235,400,200,99800,33.04796049357715,33.23107141770505,12.763133580461924,20.284826913115225,0.660959209871543,601,273,4,168,168,0.4606546671129763,0.2614384170155972,2.359751708107069,3.081967458128929
3B_ipc_sweep,2,0,1,4,0.95,0.3,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,11.346617043506544,11.474898293758569,0.0007367986787920358,25.97428398833836,0.2269323408701309,400,200,99800,19.639157411510027,19.803955809136625,10.094511722865903,9.544645688644124,0.39278314823020055,601,312,4,168,168,0.4604531670920551,0.2559249170590192,2.3441052089910954,3.060604332946241
3B_ipc_sweep,2,0,1,4,0.95,0.6,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,12.006173038987331,12.174833602137252,0.0007693194366836055,11.429973673576297,0.2401234607797466,400,200,99800,29.567556830063985,29.734498287658276,11.995789206329073,17.571767623734914,0.5913511366012797,601,304,4,168,168,0.4541410841047764,0.2840967080555856,2.361474083038047,3.0998333340976387
3B_ipc_sweep,2,0,1,4,0.95,1.0,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,14.241719037604097,14.420019672357753,0.000745145797368413,8.236067903558379,0.28483438075208195,400,200,99800,31.083666506132055,31.263868441877428,14.23764375398694,16.846022752145114,0.6216733301226411,601,276,4,168,168,0.4592729171272367,0.2665246669203043,2.351840707939118,3.077759000007063
3B_ipc_sweep,2,0,1,4,1.1,0.3,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,12.401451459882606,12.401451459882606,0.000762557907330458,40.6565791743048,0.24802902919765213,400,200,99800,16.14114603977368,16.265388693204777,10.006842781367688,6.134303258405993,0.3228229207954736,601,397,4,168,168,0.4562419999856502,0.26013766694813967,2.3463659160770476,3.062867207918316
3B_ipc_sweep,2,0,1,4,1.1,0.6,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,13.85643350640468,13.917685396386007,0.0007484646540465323,19.665184708762748,0.2771286701280936,400,200,99800,25.12398083516862,25.2815003471625,13.04719512836828,12.07678570680034,0.5024796167033724,601,323,4,168,168,0.46327237505465746,0.2676544999703765,2.3583002500236034,3.0893475841730833
3B_ipc_sweep,2,0,1,4,1.1,1.0,1.0,0.2,0.20035909972664465,50,0.1,0.0,100000,200,400,99600,13.642026254077482,13.77656563635686,0.0007624419234147369,10.352286733314155,0.27284052508154966,400,200,99800,19.566964031248684,19.733149659923036,13.495052331515218,6.071911699733466,0.3913392806249737,601,287,4,168,168,0.47707887506112456,0.25840550009161234,2.339700249955058,3.075313250068575
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,25,0.1,0.0,200000,200,400,199600,10.543349765092973,10.591765643691115,0.00024673828394974125,6.510913266115544,0.4217339906037189,400,200,199800,19.26545202127489,19.66094113358302,10.54365711549493,8.721794905779959,0.7706180808509956,4075,1208,4,84,83,0.6352643328718841,0.7705161671619862,9.216268957825378,10.622283124830574
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,25,0.1,0.01,200000,200,400,199600,9.408818650052673,9.455536505836397,0.00022720059479805385,6.111961180715363,0.37635274600210694,400,200,199800,12.951815038452649,13.361972717272216,9.407120329514203,3.5446947089384455,0.518072601538106,4075,1053,4,84,83,0.8329467920120806,0.7954529582057148,9.32800320792012,10.956613874994218
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,25,0.1,0.1,200000,200,400,199600,3.9316050917202428,3.9772208898255355,0.0002212310539929208,3.9385512473310977,0.15726420366880972,400,200,199800,4.023494686704068,4.53407349636204,3.9325547896347204,0.0909398970693478,0.16093978746816273,4075,227,4,84,83,0.852621000027284,0.7409634590148926,9.251542083919048,10.845345332985744
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,50,0.1,0.0,200000,200,400,199600,14.534776717043579,14.621851747875768,0.00037219847001283244,8.656345371866296,0.2906955343408716,400,200,199800,35.16361365115684,35.86666282639197,14.530262427447713,20.633351223709123,0.7032722730231368,4075,1418,4,84,83,0.9175762499216944,0.8175482500810176,9.412748457863927,11.148084542015567
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,50,0.1,0.01,200000,200,400,199600,12.038482103510791,12.127807820691343,0.0003734497227251578,7.590114362529778,0.2407696420702158,400,200,199800,18.12946192125097,18.899932221055327,12.036859559752672,6.092602361498299,0.36258923842501944,4075,1119,4,84,83,1.201821916969493,0.7695083748549223,9.45523608312942,11.426787292119116
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,50,0.1,0.1,200000,200,400,199600,4.729634879913478,4.821176786759916,0.0004045293318430555,4.239921648285319,0.09459269759826956,400,200,199800,4.917363371402988,5.9069403988086036,4.730906197079806,0.18645717432318243,0.09834726742805977,4075,223,4,84,83,1.2063819579780102,0.8278223748784512,9.45974954101257,11.494152416009456
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,100,0.1,0.0,200000,200,400,199600,23.79279178372062,23.96079054382625,0.0006686769354027112,13.654000497844665,0.2379279178372062,400,200,199800,71.33551524486742,72.6138940330988,23.78710614273265,47.54840910213477,0.7133551524486742,4075,1654,4,84,83,1.0240552921313792,0.8747965830843896,9.980075832922012,11.879134084098041
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,100,0.1,0.01,200000,200,400,199600,19.7898334657566,19.957545772234628,0.0006814135207882877,11.820089221195431,0.197898334657566,400,200,199800,30.896552447175793,32.179721791262494,19.783470154666045,11.113082292509748,0.30896552447175796,4075,1567,4,84,83,1.3462719582021236,0.8915669159032404,9.958456041989848,12.196505750063807
3Bp_conservation,0,0,1,4,0.95,1.0,1.0,0.2,0.20042099437479982,100,0.1,0.1,200000,200,400,199600,6.585280323054939,6.7664675727479615,0.0006769438514122695,5.689298922812436,0.06585280323054939,400,200,199800,6.753276303759858,8.71220894668978,6.584687992898738,0.1685883108611197,0.06753276303759857,4075,240,4,84,83,1.3623078330419958,0.873655583942309,9.944460042053834,12.180625083157793
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,25,0.1,0.0,200000,200,400,199600,10.368818590119936,10.414358339948565,0.00021463652920728721,6.613556312216566,0.41475274360479747,400,200,199800,16.19514628890175,16.599066972594517,10.367184432637336,5.827961856264414,0.64780585155607,4075,1134,4,84,83,0.6328067921567708,0.7805189159698784,9.234893166925758,10.648420833982527
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,25,0.1,0.01,200000,200,400,199600,7.277427606521345,7.318046090976494,0.0001873392550734247,5.513382381906411,0.2910971042608538,400,200,199800,7.824189325669343,8.298373733547207,7.271415191594038,0.552774134075305,0.3129675730267737,4075,616,4,84,83,0.8437019579578191,0.8042196661699563,9.265104042133316,10.91323679103516
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,25,0.1,0.1,200000,200,400,199600,2.314436004405024,2.3597250569103716,0.000199029598800176,3.129929388422838,0.09257744017620097,400,200,199800,2.3361027232197893,2.8519121045288496,2.3124119590013894,0.023690764218399885,0.09344410892879157,4075,123,4,84,83,0.8470408339053392,0.74650983302854,9.247516167117283,10.841269999975339
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,50,0.1,0.0,200000,200,400,199600,16.67135190901874,16.749010552445164,0.00033435439885643256,9.750516613467829,0.3334270381803748,400,200,199800,36.698054896099535,37.41101936783919,16.660500392256154,20.03755450384338,0.7339610979219907,4075,1400,4,84,83,0.9133415000978857,0.8228621250018477,9.460816000122577,11.19722270895727
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,50,0.1,0.01,200000,200,400,199600,13.325633821456659,13.411722576055173,0.0003660785456890693,8.212656512038537,0.2665126764291332,400,200,199800,16.497486431940935,17.3103011402806,13.323927548420546,3.173558883520389,0.3299497286388187,4075,970,4,84,83,1.2099272501654923,0.8241759578231722,9.467969666002318,11.502273917198181
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,50,0.1,0.1,200000,200,400,199600,4.443943784922162,4.534737323210574,0.00037080304358252963,3.934824457876429,0.08887887569844324,400,200,199800,4.500409119495203,5.507129508377431,4.444228949219429,0.056180170275774266,0.09000818238990407,4075,139,4,84,83,1.1974834590218961,0.8300362920854241,9.425184458028525,11.452906917082146
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,100,0.1,0.0,200000,200,400,199600,21.471535344555626,21.654181626532246,0.0007358932825301434,11.915005923952153,0.21471535344555626,400,200,199800,74.16253644571474,75.36564293699945,21.4759946418503,52.686541803864436,0.7416253644571473,4075,1743,4,84,83,1.0255479582119733,0.8718159578274935,9.94871054100804,11.846274000126868
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,100,0.1,0.01,200000,200,400,199600,17.957595453453585,18.123503049252573,0.0006302099754416165,10.494499906637866,0.17957595453453584,400,200,199800,32.751511427500986,34.10061967675088,17.944180334111255,14.807331093389731,0.32751511427500984,4075,1435,4,84,83,1.3555326249916106,0.8356466670520604,9.934518167050555,12.125904207816347
3Bp_conservation,1,0,1,4,0.95,1.0,1.0,0.2,0.19994094365445333,100,0.1,0.1,200000,200,400,199600,7.149983728837477,7.317152121515647,0.000628745282371104,5.945867760544565,0.07149983728837478,400,200,199800,7.437254104014054,9.350719663732864,7.135582617906096,0.30167148610795724,0.07437254104014053,4075,301,4,84,83,1.3575027498882264,0.876000874908641,9.896424166858196,12.130130999954417
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,25,0.1,0.0,200000,200,400,199600,8.40335884018488,8.444835236188396,0.000190126227018399,5.114127684375379,0.33613435360739524,400,200,199800,15.265503060197904,15.718098658733688,8.400911494105504,6.8645915660924,0.6106201224079162,4075,691,4,84,83,0.6406440830323845,0.7770346659235656,9.153953624889255,10.571848249994218
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,25,0.1,0.01,200000,200,400,199600,6.5016782836808344,6.5470519531646225,0.00022014318272363132,4.272007594234532,0.26006713134723336,400,200,199800,7.717313474575241,8.194152537080708,6.502136470235315,1.2151770043399264,0.30869253898300963,4075,509,4,84,83,0.8374372918624431,0.8304005002137274,9.22894608299248,10.896982166916132
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,25,0.1,0.1,200000,200,400,199600,2.8651743879409053,2.9111865428307113,0.00021830560842106339,3.2433253913167204,0.11460697551763621,400,200,199800,2.987295826617689,3.4942913464915053,2.8635947834169615,0.1237010432007275,0.11949183306470756,4075,233,4,84,83,0.8488685411866754,0.7602029999252409,9.195558083010837,10.80482866615057
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,50,0.1,0.0,200000,200,400,199600,14.232123864980577,14.316779956459948,0.00036976104482623894,8.211428341755889,0.28464247729961156,400,200,199800,36.16933290441295,36.85669268154557,14.231666278708115,21.937666625704832,0.723386658088259,4075,1461,4,84,83,0.9238962910603732,0.8106186660006642,9.436135041993111,11.170858166180551
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,50,0.1,0.01,200000,200,400,199600,11.535417760949889,11.62077609670972,0.0003552130578137347,7.0825080813238595,0.23070835521899777,400,200,199800,16.271164873709644,17.04736137906321,11.533422496659592,4.737742377050052,0.32542329747419285,4075,1102,4,84,83,1.1951094588730484,0.7814302919432521,9.403872333001345,11.380627333885059
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,50,0.1,0.1,200000,200,400,199600,4.933972186565647,5.021286529133865,0.0003540818251498335,4.425194693302903,0.09867944373131295,400,200,199800,5.02355803448524,6.015170229569862,4.930806212114621,0.09275182237061941,0.1004711606897048,4075,191,4,84,83,1.1960149160586298,0.7989814998582006,9.393479583086446,11.388675125082955
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,100,0.1,0.0,200000,200,400,199600,21.278464995842093,21.44623968518347,0.0007054678320925945,12.094591882841218,0.21278464995842092,400,200,199800,74.73766804177374,75.99028129237058,21.278967027795204,53.45870101397854,0.7473766804177374,4075,1635,4,84,83,1.0323380830232054,0.8686726670712233,9.87314087501727,11.774367499863729
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,100,0.1,0.01,200000,200,400,199600,18.416918555304438,18.584277844461624,0.0006669181479776556,10.784675241653153,0.18416918555304437,400,200,199800,38.485888028467635,39.802928959604,18.416960995629076,20.06892703283856,0.38485888028467635,4075,1487,4,84,83,1.3617384168319404,0.8513771661091596,9.86998966615647,12.083306333981454
3Bp_conservation,2,0,1,4,0.95,1.0,1.0,0.2,0.20033678042868924,100,0.1,0.1,200000,200,400,199600,7.4020155620241255,7.579581094608065,0.0007071096760542851,5.626497818914318,0.07402015562024125,400,200,199800,7.836582987860192,9.743235487553871,7.402425261925275,0.4341577259349165,0.07836582987860191,4075,347,4,84,83,1.349929291056469,0.8658962910994887,9.934073582990095,12.15011112508364
3C_narma10,0,0,1,4,0.9,0.3,0.5,0.14433756729740646,0.14608100370341995,50,0.1,0.0,8000,200,400,7600,11.153396728857071,13.141273424274061,0.009504025145004869,22.45770738888347,0.22306793457714144,400,200,7800,30.252834368632673,31.202740308285026,10.461881739040875,19.7909526295918,0.6050566873726535,601,482,4,256,256,0.04991020797751844,0.025053874822333455,0.20647137495689094,0.28148204111494124
